CD_CVM,DENOM_CIA,EBIT,DESPESA_FINANCEIRA,RECEITA,LUCRO_LIQUIDO,DIVIDA_BRUTA,ATIVO_TOTAL,CAIXA,CAIXA_OPERACIONAL,ANO,DESPESA_FINANCEIRA_ABS,DIVIDA_LIQUIDA,DT_REFER,DT_RECEB
24953,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",172025000.0,-278070000.0,1356341000.0,-68080000.0,1411972000.0,2515092000.0,189524000.0,,2023,278070000.0,1222448000.0,2023-12-31,2024-03-06
24953,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",211005000.0,-254828000.0,1584808000.0,-8719000.0,1462748000.0,2507306000.0,217996000.0,,2024,254828000.0,1244752000.0,2024-12-31,2025-03-18
24953,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",260898000.0,-278739000.0,1872588000.0,14096000.0,1452802000.0,2530252000.0,245313000.0,,2025,278739000.0,1207489000.0,2025-12-31,2026-03-04
80225,ALMACENES ÉXITO S.A.,1332487000.0,-531438000.0,24333964000.0,852627000.0,1986156000.0,23689567000.0,3562409000.0,1932100000.0,2021,531438000.0,-1576253000.0,2021-12-31,2022-12-30
80225,ALMACENES ÉXITO S.A.,1159757000.0,-728792000.0,25029760000.0,302546000.0,1578804000.0,19722567000.0,1880435000.0,1094224000.0,2022,728792000.0,-301631000.0,2022-12-31,2023-03-21
80225,ALMACENES ÉXITO S.A.,888895000.0,-807935000.0,24435461000.0,356518000.0,1603773000.0,20695906000.0,1910289000.0,1766621000.0,2023,807935000.0,-306516000.0,2023-12-31,2024-02-27
80225,ALMACENES ÉXITO S.A.,931299000.0,-766565000.0,28934575000.0,313728000.0,3171658000.0,24652780000.0,1889851000.0,364129000.0,2024,766565000.0,1281807000.0,2024-12-31,2025-02-26
26395,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,132572000.0,-120973000.0,155874000.0,1933000.0,1201386000.0,4321553000.0,9308000.0,45779000.0,2020,120973000.0,1192078000.0,2020-12-31,2021-06-29
26395,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,200691000.0,-128521000.0,187862000.0,43692000.0,1234948000.0,4389414000.0,16238000.0,32414000.0,2021,128521000.0,1218710000.0,2021-12-31,2022-02-23
26395,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,400798000.0,-169567000.0,232842000.0,153966000.0,1237726000.0,4611246000.0,5053000.0,41764000.0,2022,169567000.0,1232673000.0,2022-12-31,2023-02-23
26395,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,310505000.0,-172604000.0,266628000.0,148939000.0,1116070000.0,4494994000.0,2124000.0,59135000.0,2023,172604000.0,1113946000.0,2023-12-31,2024-02-28
26395,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,413584000.0,-162481000.0,277830000.0,177463000.0,1203893000.0,4757767000.0,125608000.0,55641000.0,2024,162481000.0,1078285000.0,2024-12-31,2025-03-28
26395,ALMEIDA JUNIOR SHOPPING CENTERS S.A.,643869000.0,-187067000.0,304738000.0,307272000.0,1233590000.0,5163887000.0,110757000.0,92302000.0,2025,187067000.0,1122833000.0,2025-12-31,2026-03-31
10456,ALPARGATAS S.A.,325399000.0,-150338000.0,3425959000.0,309763000.0,556834000.0,3361984000.0,134682000.0,322195000.0,2013,150338000.0,422152000.0,2013-12-31,2014-08-08
10456,ALPARGATAS S.A.,325019000.0,-167012000.0,3711162000.0,286528000.0,514003000.0,3646566000.0,316610000.0,247293000.0,2014,167012000.0,197393000.0,2014-12-31,2015-03-11
10456,ALPARGATAS S.A.,368805000.0,-223389000.0,4126254000.0,263248000.0,672692000.0,3763470000.0,394926000.0,407319000.0,2015,223389000.0,277766000.0,2015-12-31,2016-03-04
10456,ALPARGATAS S.A.,472343000.0,-196727000.0,4054404000.0,358473000.0,592674000.0,3782052000.0,391347000.0,340971000.0,2016,196727000.0,201327000.0,2016-12-31,2017-03-22
10456,ALPARGATAS S.A.,379417000.0,-129951000.0,3721863000.0,350562000.0,733643000.0,3853454000.0,629238000.0,303003000.0,2017,129951000.0,104405000.0,2017-12-31,2018-02-09
10456,ALPARGATAS S.A.,458076000.0,-209302000.0,3904509000.0,324041000.0,612934000.0,3980105000.0,518782000.0,192410000.0,2018,209302000.0,94152000.0,2018-12-31,2019-02-15
10456,ALPARGATAS S.A.,429050000.0,-94223000.0,3712184000.0,259335000.0,278750000.0,4522040000.0,566263000.0,531450000.0,2019,94223000.0,-287513000.0,2019-12-31,2020-02-07
10456,ALPARGATAS S.A.,274285000.0,-234395000.0,3364278000.0,126886000.0,243863000.0,4814586000.0,693003000.0,312780000.0,2020,234395000.0,-449140000.0,2020-12-31,2021-02-12
10456,ALPARGATAS S.A.,619210000.0,-51116000.0,3948561000.0,692563000.0,110504000.0,8031764000.0,583176000.0,787284000.0,2021,51116000.0,-472672000.0,2021-12-31,2022-02-23
10456,ALPARGATAS S.A.,201104000.0,-369215000.0,4181866000.0,108531000.0,1275251000.0,8499680000.0,647517000.0,-638181000.0,2022,369215000.0,627734000.0,2022-12-31,2023-03-02
10456,ALPARGATAS S.A.,-1988986000.0,-196019000.0,3734146000.0,-1867484000.0,1485605000.0,6327389000.0,922525000.0,371568000.0,2023,196019000.0,563080000.0,2023-12-31,2024-02-28
10456,ALPARGATAS S.A.,51236000.0,-128306000.0,4108311000.0,107397000.0,1423524000.0,6839725000.0,1488511000.0,845031000.0,2024,128306000.0,-64987000.0,2024-12-31,2025-03-11
10456,ALPARGATAS S.A.,594748000.0,-167538000.0,4564874000.0,567926000.0,1235533000.0,6096758000.0,555595000.0,612229000.0,2025,167538000.0,679938000.0,2025-12-31,2026-03-05
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,98881000.0,-2084000.0,257848000.0,108605000.0,78000.0,849952000.0,21949000.0,82821000.0,2013,2084000.0,-21871000.0,2013-12-31,2014-03-28
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-3162000.0,-1106000.0,226392000.0,16128000.0,52000.0,725208000.0,23559000.0,50217000.0,2014,1106000.0,-23507000.0,2014-12-31,2015-03-30
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-143974000.0,-1153000.0,190763000.0,-104396000.0,1000.0,486130000.0,10043000.0,5427000.0,2015,1153000.0,-10042000.0,2015-12-31,2016-03-30
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-101742000.0,-649000.0,132121000.0,-93506000.0,0.0,386003000.0,23534000.0,230000.0,2016,649000.0,-23534000.0,2016-12-31,2017-03-27
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-79205000.0,-945000.0,93734000.0,-83276000.0,0.0,300009000.0,8916000.0,-11670000.0,2017,945000.0,-8916000.0,2017-12-31,2018-03-22
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-166787000.0,-344000.0,87584000.0,-164089000.0,0.0,137607000.0,5317000.0,-409000.0,2018,344000.0,-5317000.0,2018-12-31,2019-03-26
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-262000.0,-907000.0,91129000.0,2501000.0,0.0,261125000.0,4330000.0,5162000.0,2019,907000.0,-4330000.0,2019-12-31,2020-03-28
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,-3336000.0,-1585000.0,104060000.0,-881000.0,0.0,300478000.0,3639000.0,10179000.0,2020,1585000.0,-3639000.0,2020-12-31,2021-03-25
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,7442000.0,-7392000.0,147134000.0,4384000.0,0.0,531374000.0,9228000.0,13276000.0,2021,7392000.0,-9228000.0,2021-12-31,2022-03-16
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,18751000.0,-4003000.0,243399000.0,26445000.0,0.0,770463000.0,5997000.0,21540000.0,2022,4003000.0,-5997000.0,2022-12-31,2023-03-29
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,27392000.0,-11333000.0,319205000.0,-6942000.0,50372000.0,822029000.0,6418000.0,40133000.0,2023,11333000.0,43954000.0,2023-12-31,2024-03-25
22217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,85150000.0,-55364000.0,510843000.0,15294000.0,394607000.0,1411146000.0,13944000.0,75996000.0,2025,55364000.0,380663000.0,2025-12-31,2026-04-01
25275,ALPHAVILLE S.A.,-426491000.0,-402493000.0,164200000.0,-823237000.0,997544000.0,2226035000.0,23087000.0,-93389000.0,2019,402493000.0,974457000.0,2019-12-31,2020-10-30
25275,ALPHAVILLE S.A.,-302170000.0,-128763000.0,180202000.0,-419765000.0,978693000.0,2295251000.0,21227000.0,-63417000.0,2020,128763000.0,957466000.0,2020-12-31,2021-03-29
25275,ALPHAVILLE S.A.,-256288000.0,-149790000.0,227901000.0,-381698000.0,934491000.0,1862404000.0,11137000.0,-54247000.0,2021,149790000.0,923354000.0,2021-12-31,2022-04-22
25275,ALPHAVILLE S.A.,-183555000.0,-232028000.0,265134000.0,-410715000.0,1024677000.0,1746464000.0,7767000.0,178714000.0,2022,232028000.0,1016910000.0,2022-12-31,2023-03-31
25275,ALPHAVILLE S.A.,-209961000.0,-368571000.0,474418000.0,-580969000.0,1197119000.0,1279172000.0,3390000.0,30774000.0,2023,368571000.0,1193729000.0,2023-12-31,2024-04-16
25275,ALPHAVILLE S.A.,145124000.0,-59342000.0,678829000.0,85202000.0,622929000.0,1364835000.0,220103000.0,-41756000.0,2024,59342000.0,402826000.0,2024-12-31,2025-03-31
25275,ALPHAVILLE S.A.,132428000.0,-247286000.0,584948000.0,-105497000.0,751647000.0,1333663000.0,163813000.0,-43593000.0,2025,247286000.0,587834000.0,2025-12-31,2026-03-31
27430,ALUBAR METAIS E CABOS S.A.,373116.0,-338906.0,3597184.0,134339.0,1320037.0,2135702.0,32423.0,,2022,338906.0,1287614.0,2022-12-31,2023-10-26
27430,ALUBAR METAIS E CABOS S.A.,371960000.0,-454618000.0,3373380000.0,125573000.0,1630346000.0,2526454000.0,159445000.0,-81748000.0,2023,454618000.0,1470901000.0,2023-12-31,2024-03-28
27430,ALUBAR METAIS E CABOS S.A.,326615000.0,-373692000.0,3885196000.0,88685000.0,1206182000.0,1759137000.0,106586000.0,198823000.0,2024,373692000.0,1099596000.0,2024-12-31,2025-03-22
27430,ALUBAR METAIS E CABOS S.A.,369588000.0,-257564000.0,2516449000.0,171109000.0,694630000.0,1920551000.0,408082000.0,340832000.0,2025,257564000.0,286548000.0,2025-12-31,2026-03-30
21490,ALUPAR INVESTIMENTO S/A,965660000.0,-249303000.0,1290831000.0,654968000.0,3283080000.0,8360155000.0,520054000.0,700445000.0,2013,249303000.0,2763026000.0,2013-12-31,2014-03-27
21490,ALUPAR INVESTIMENTO S/A,1050329000.0,-314180000.0,1474108000.0,751658000.0,3977037000.0,8928171000.0,337692000.0,762458000.0,2014,314180000.0,3639345000.0,2014-12-31,2015-03-05
21490,ALUPAR INVESTIMENTO S/A,1077219000.0,-513552000.0,1493559000.0,571192000.0,4628360000.0,10011663000.0,591857000.0,1263031000.0,2015,513552000.0,4036503000.0,2015-12-31,2016-03-10
21490,ALUPAR INVESTIMENTO S/A,1241448000.0,-513233000.0,1553811000.0,689725000.0,4567651000.0,10230001000.0,613734000.0,1135442000.0,2016,513233000.0,3953917000.0,2016-12-31,2017-03-20
21490,ALUPAR INVESTIMENTO S/A,1070722000.0,-423736000.0,1538191000.0,705725000.0,4763171000.0,11463372000.0,1580070000.0,1105317000.0,2017,423736000.0,3183101000.0,2017-12-31,2018-03-08
21490,ALUPAR INVESTIMENTO S/A,1193069000.0,-364475000.0,1882909000.0,750790000.0,6403270000.0,14606580000.0,2975423000.0,681258000.0,2018,364475000.0,3427847000.0,2018-12-31,2019-05-15
21490,ALUPAR INVESTIMENTO S/A,2444773000.0,-349635000.0,4592099000.0,1641397000.0,8548118000.0,19369732000.0,1025204000.0,-108212000.0,2019,349635000.0,7522914000.0,2019-12-31,2020-03-11
21490,ALUPAR INVESTIMENTO S/A,3318554000.0,-513053000.0,6140745000.0,2055505000.0,9011148000.0,22576510000.0,674609000.0,-604806000.0,2020,513053000.0,8336539000.0,2020-12-31,2021-03-23
21490,ALUPAR INVESTIMENTO S/A,3780012000.0,-1023368000.0,5234208000.0,2122816000.0,10096169000.0,25719932000.0,377119000.0,1055179000.0,2021,1023368000.0,9719050000.0,2021-12-31,2022-02-24
21490,ALUPAR INVESTIMENTO S/A,2865955000.0,-1220026000.0,3833708000.0,1663873000.0,11680900000.0,27933759000.0,850481000.0,2313705000.0,2022,1220026000.0,10830419000.0,2022-12-31,2023-03-02
21490,ALUPAR INVESTIMENTO S/A,2357695000.0,-1159383000.0,3311381000.0,1150986000.0,11820516000.0,28436081000.0,823209000.0,2376712000.0,2023,1159383000.0,10997307000.0,2023-12-31,2024-03-05
21490,ALUPAR INVESTIMENTO S/A,2892636000.0,-1269807000.0,4002104000.0,1859906000.0,12729626000.0,30689036000.0,807229000.0,2275251000.0,2024,1269807000.0,11922397000.0,2024-12-31,2025-02-26
21490,ALUPAR INVESTIMENTO S/A,3114519000.0,-1330243000.0,4397883000.0,1733193000.0,12611435000.0,32114316000.0,685881000.0,2018073000.0,2025,1330243000.0,11925554000.0,2025-12-31,2026-03-05
26930,AMAZONE FUN PARKS S.A.,-446129.0,-1622.0,0.0,-447751.0,3728454.0,3479860.0,38782.0,,2021,1622.0,3689672.0,2021-12-31,2022-08-26
26930,AMAZONE FUN PARKS S.A.,-2017072.0,-62685.0,0.0,-2071000.0,11649458.0,11799569.0,57717.0,,2022,62685.0,11591741.0,2022-12-31,2023-05-03
23264,AMBEV S.A.,15375110000.0,-2495918000.0,34791391000.0,11354070000.0,2894055000.0,68674019000.0,11285833000.0,15245896000.0,2013,2495918000.0,-8391778000.0,2013-12-31,2014-03-24
23264,AMBEV S.A.,15843981000.0,-2648627000.0,38079786000.0,12362019000.0,2622623000.0,72143203000.0,9722067000.0,15895673000.0,2014,2648627000.0,-7099444000.0,2014-12-31,2015-02-26
23264,AMBEV S.A.,18781592000.0,-3562429000.0,46720141000.0,12879141000.0,3599476000.0,90176234000.0,13620161000.0,23580946000.0,2015,3562429000.0,-10020685000.0,2015-12-31,2016-02-25
23264,AMBEV S.A.,17100375000.0,-4597952000.0,45602561000.0,13083397000.0,5396310000.0,83841418000.0,7876849000.0,12344513000.0,2016,4597952000.0,-2480539000.0,2016-12-31,2018-07-05
23264,AMBEV S.A.,16423698000.0,-4268294000.0,47899276000.0,7850504000.0,2553050000.0,86851989000.0,10354527000.0,17874062000.0,2017,4268294000.0,-7801477000.0,2017-12-31,2018-07-05
23264,AMBEV S.A.,16990457000.0,-4562251000.0,50231336000.0,11377427000.0,2422768000.0,94126138000.0,11463498000.0,17911195000.0,2018,4562251000.0,-9040730000.0,2018-12-31,2019-02-28
23264,AMBEV S.A.,16052572000.0,-4748433000.0,52599709000.0,12188332000.0,3062804000.0,101742944000.0,11900666000.0,18381259000.0,2019,4748433000.0,-8837862000.0,2019-12-31,2020-02-27
23264,AMBEV S.A.,15928890000.0,-5430468000.0,58378995000.0,11731909000.0,4792228000.0,125196579000.0,17090335000.0,18855780000.0,2020,5430468000.0,-12298107000.0,2020-12-31,2021-02-25
23264,AMBEV S.A.,16964525000.0,-5427755000.0,72854344000.0,13122582000.0,3100524000.0,138602483000.0,16627698000.0,22900951000.0,2021,5427755000.0,-13527174000.0,2021-12-31,2022-02-24
23264,AMBEV S.A.,17658840000.0,-7892181000.0,79708827000.0,14891291000.0,3770706000.0,137958083000.0,14926435000.0,20642153000.0,2022,7892181000.0,-11155729000.0,2022-12-31,2023-03-02
23264,AMBEV S.A.,18645692000.0,-6280052000.0,79736856000.0,14960459000.0,3501066000.0,132644133000.0,16059003000.0,24711429000.0,2023,6280052000.0,-12557937000.0,2023-12-31,2024-02-29
23264,AMBEV S.A.,21805576000.0,-4923587000.0,89452669000.0,14846952000.0,3452728000.0,162507949000.0,28595666000.0,26099035000.0,2024,4923587000.0,-25142938000.0,2024-12-31,2025-02-26
23264,AMBEV S.A.,23423386000.0,-6218344000.0,88242467000.0,15988433000.0,3386924000.0,145087151000.0,18638228000.0,24450283000.0,2025,6218344000.0,-15251304000.0,2025-12-31,2026-02-12
24961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,84637000.0,-42201000.0,484385000.0,35468000.0,320682000.0,622622000.0,77639000.0,72999000.0,2019,42201000.0,243043000.0,2019-12-31,2020-02-20
24961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,129126000.0,-69217000.0,701612000.0,49523000.0,207136000.0,1644161000.0,591608000.0,9523000.0,2020,69217000.0,-384472000.0,2020-12-31,2021-04-08
24961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,328742000.0,-144351000.0,1916332000.0,168871000.0,2667652000.0,4861369000.0,793241000.0,164601000.0,2021,144351000.0,1874411000.0,2021-12-31,2022-03-14
24961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,711880000.0,-665439000.0,3789791000.0,108745000.0,7101401000.0,9882911000.0,2853123000.0,380548000.0,2022,665439000.0,4248278000.0,2022-12-31,2023-03-28
24961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,902456000.0,-1079641000.0,4872707000.0,56649000.0,7135752000.0,11642697000.0,2739836000.0,274967000.0,2023,1079641000.0,4395916000.0,2023-12-31,2024-07-12
24961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,1172315000.0,-2016299000.0,6413676000.0,-172178000.0,8818830000.0,14655272000.0,2293127000.0,1132253000.0,2024,2016299000.0,6525703000.0,2024-12-31,2026-02-04
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,272970000.0,-751437000.0,6088500000.0,-159562000.0,3580646000.0,6613476000.0,89501000.0,278485000.0,2013,751437000.0,3491145000.0,2013-12-31,2014-03-19
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,366639000.0,-934083000.0,7963835000.0,-163313000.0,1909567000.0,7634965000.0,195349000.0,-731749000.0,2014,934083000.0,1714218000.0,2014-12-31,2015-03-18
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,412131000.0,-1204129000.0,9013779000.0,-418437000.0,4201195000.0,9948401000.0,329424000.0,-257180000.0,2015,1204129000.0,3871771000.0,2015-12-31,2016-03-15
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,361079000.0,-1565366000.0,8601311000.0,-485901000.0,4266179000.0,10241349000.0,224248000.0,-785848000.0,2016,1565366000.0,4041931000.0,2016-12-31,2017-02-20
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,247851000.0,-1369502000.0,7120777000.0,-411750000.0,6242029000.0,12623127000.0,1469500000.0,-442410000.0,2017,1369502000.0,4772529000.0,2017-12-31,2018-03-07
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,-22838000.0,-1014388000.0,6488473000.0,-397914000.0,6848242000.0,13031194000.0,3119948000.0,431164000.0,2018,1014388000.0,3728294000.0,2018-12-31,2019-03-20
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,103655000.0,-1100779000.0,6767982000.0,-318238000.0,6433340000.0,16056570000.0,3535807000.0,157938000.0,2019,1100779000.0,2897533000.0,2019-12-31,2020-02-21
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,180573000.0,-778819000.0,10124347000.0,-210758000.0,7762039000.0,22606775000.0,6634287000.0,-61768000.0,2020,778819000.0,1127752000.0,2020-12-31,2021-03-04
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,756168000.0,-1396086000.0,22695861000.0,543795000.0,12340751000.0,44518812000.0,2706888000.0,-825649000.0,2021,1396086000.0,9633863000.0,2021-12-31,2022-02-24
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,-7810327000.0,-6025869000.0,25808906000.0,-12911538000.0,22749524000.0,31292260000.0,2477168000.0,-6207579000.0,2022,6025869000.0,20272356000.0,2022-12-31,2023-11-16
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,-4178000000.0,-4240000000.0,14942000000.0,-2272000000.0,23523000000.0,27115000000.0,1758000000.0,-245000000.0,2023,4240000000.0,21765000000.0,2023-12-31,2024-08-14
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,650000000.0,-4378000000.0,14349000000.0,8281000000.0,1782000000.0,17465000000.0,1129000000.0,-3547000000.0,2024,4378000000.0,653000000.0,2024-12-31,2025-03-26
20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,331000000.0,-1127000000.0,12305000000.0,-271000000.0,1995000000.0,16249000000.0,879000000.0,561000000.0,2025,1127000000.0,1116000000.0,2025-12-31,2026-03-25
26476,AMMO VAREJO S.A.,-30010000.0,-26073000.0,378787000.0,-52106000.0,0.0,258898000.0,1950000.0,-4126000.0,2021,26073000.0,-1950000.0,2021-12-31,2022-03-30
26476,AMMO VAREJO S.A.,-40077000.0,-55275000.0,380609000.0,-86631000.0,186045000.0,495423000.0,57435000.0,-56290000.0,2022,55275000.0,128610000.0,2022-12-31,2023-04-12
26476,AMMO VAREJO S.A.,-71165000.0,-102005000.0,333703000.0,-156426000.0,232070000.0,471522000.0,1413000.0,46583000.0,2023,102005000.0,230657000.0,2023-12-31,2025-01-24
26476,AMMO VAREJO S.A.,-91685000.0,-107585000.0,202515000.0,-76212000.0,193974000.0,413724000.0,3180000.0,-4372000.0,2024,107585000.0,190794000.0,2024-12-31,2025-11-28
19437,ANDRADE GUTIERREZ CONCESSOES S.A.,653092000.0,-141134000.0,41865000.0,555669000.0,1535371000.0,4377143000.0,601351000.0,690787000.0,2013,141134000.0,934020000.0,2013-12-31,2014-03-27
19437,ANDRADE GUTIERREZ CONCESSOES S.A.,669442000.0,-139786000.0,84591000.0,580856000.0,1122925000.0,4154105000.0,465036000.0,804439000.0,2014,139786000.0,657889000.0,2014-12-31,2015-03-31
19437,ANDRADE GUTIERREZ CONCESSOES S.A.,511857000.0,-396303000.0,89797000.0,174742000.0,828619000.0,3760054000.0,326399000.0,342865000.0,2015,396303000.0,502220000.0,2015-12-31,2016-03-31
19437,ANDRADE GUTIERREZ CONCESSOES S.A.,137908000.0,-88429000.0,97012000.0,86884000.0,360925000.0,2556848000.0,294294000.0,377613000.0,2016,88429000.0,66631000.0,2016-12-31,2017-04-14
19437,ANDRADE GUTIERREZ CONCESSOES S.A.,364141000.0,-202152000.0,103164000.0,160665000.0,217624000.0,1620440000.0,26165000.0,208551000.0,2017,202152000.0,191459000.0,2017-12-31,2018-03-29
19062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,643188000.0,-265626000.0,41865000.0,444515000.0,2764186000.0,5240984000.0,605408000.0,640354000.0,2013,265626000.0,2158778000.0,2013-12-31,2014-03-28
19062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,378793000.0,-279583000.0,84591000.0,223337000.0,2441229000.0,5473319000.0,935256000.0,745027000.0,2014,279583000.0,1505973000.0,2014-12-31,2015-03-31
19062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,495161000.0,-618985000.0,89797000.0,40604000.0,2016721000.0,4976251000.0,632185000.0,181810000.0,2015,618985000.0,1384536000.0,2015-12-31,2016-05-20
19062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,9203000.0,-287931000.0,97012000.0,-169048000.0,1274462000.0,3378698000.0,303079000.0,195544000.0,2016,287931000.0,971383000.0,2016-12-31,2017-04-24
19062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,89664000.0,-447700000.0,103164000.0,-314587000.0,2224369000.0,2557132000.0,344041000.0,46903000.0,2017,447700000.0,1880328000.0,2017-12-31,2018-04-26
19062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,13711000.0,-208161000.0,127894000.0,-178867000.0,2149386000.0,1913120000.0,51119000.0,-41163000.0,2018,208161000.0,2098267000.0,2018-12-31,2019-04-11
26832,ANEMUS WIND HOLDING S.A.,-5818000.0,-4268000.0,0.0,-8873000.0,443402000.0,714502000.0,21822000.0,,2021,4268000.0,421580000.0,2021-12-31,2022-04-01
26832,ANEMUS WIND HOLDING S.A.,1023000.0,-32642000.0,8740000.0,-20912000.0,499802000.0,835921000.0,3278000.0,,2022,32642000.0,496524000.0,2022-12-31,2023-05-02
26832,ANEMUS WIND HOLDING S.A.,70595000.0,-27356000.0,107242000.0,28377000.0,548619000.0,1055077000.0,11304000.0,,2023,27356000.0,537315000.0,2023-12-31,2024-07-31
26832,ANEMUS WIND HOLDING S.A.,38342000.0,-190828000.0,157508000.0,-156796000.0,689267000.0,1122286000.0,4581000.0,,2024,190828000.0,684686000.0,2024-12-31,2025-05-02
18961,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.,203107000.0,-131838000.0,1812782000.0,125420000.0,795665000.0,3580217000.0,243423000.0,238098000.0,2013,131838000.0,552242000.0,2013-12-31,2014-03-17
23248,ANIMA HOLDING S.A.,39901000.0,-28246000.0,461292000.0,34020000.0,149734000.0,867023000.0,12202000.0,65992000.0,2013,28246000.0,137532000.0,2013-12-31,2014-03-20
23248,ANIMA HOLDING S.A.,121562000.0,-29205000.0,693506000.0,159094000.0,129018000.0,944084000.0,15867000.0,87513000.0,2014,29205000.0,113151000.0,2014-12-31,2015-02-26
23248,ANIMA HOLDING S.A.,69671000.0,-66365000.0,856620000.0,64203000.0,354455000.0,1175777000.0,25480000.0,-35768000.0,2015,66365000.0,328975000.0,2015-12-31,2016-03-08
23248,ANIMA HOLDING S.A.,56089000.0,-137324000.0,960434000.0,20845000.0,377632000.0,1387852000.0,39568000.0,122084000.0,2016,137324000.0,338064000.0,2016-12-31,2017-03-14
23248,ANIMA HOLDING S.A.,86173000.0,-76020000.0,1045674000.0,85152000.0,275818000.0,1338152000.0,33918000.0,157251000.0,2017,76020000.0,241900000.0,2017-12-31,2018-03-21
23248,ANIMA HOLDING S.A.,38656000.0,-75494000.0,1102457000.0,2251000.0,396797000.0,1446470000.0,99507000.0,165747000.0,2018,75494000.0,297290000.0,2018-12-31,2019-03-21
23248,ANIMA HOLDING S.A.,119970000.0,-153417000.0,1181499000.0,-9593000.0,1245699000.0,2400023000.0,31552000.0,160138000.0,2019,153417000.0,1214147000.0,2019-12-31,2020-03-11
23248,ANIMA HOLDING S.A.,118179000.0,-200109000.0,1421989000.0,-40651000.0,1317356000.0,4582439000.0,73183000.0,124528000.0,2020,200109000.0,1244173000.0,2020-12-31,2021-03-17
23248,ANIMA HOLDING S.A.,281144000.0,-489655000.0,2650805000.0,-81328000.0,5057926000.0,9882678000.0,169248000.0,377174000.0,2021,489655000.0,4888678000.0,2021-12-31,2022-03-28
23248,ANIMA HOLDING S.A.,378101000.0,-959017000.0,3563231000.0,11454000.0,5616859000.0,10731997000.0,422431000.0,227953000.0,2022,959017000.0,5194428000.0,2022-12-31,2023-03-27
